0.09,-0.3971631205673759,-2
0.092,-0.3971631205673759,-2
0.094,-0.3971631205673759,-2
0.098,-0.39361702127659576,-2
0.102,-0.39361702127659576,-2
0.11,-0.3971631205673759,-2
0.124,-0.3971631205673759,-2
0.136,-0.3971631205673759,-2
0.16,-0.3971631205673759,-2
0.182,-0.3971631205673759,-2
0.202,-0.3971631205673759,-2
0.228,-0.3900709219858156,-2
0.264,-0.375886524822695,-2
0.272,-0.375886524822695,-2
0.286,-0.36879432624113473,-2
0.3,-0.36879432624113473,-2
0.308,-0.36879432624113473,-2
0.324,-0.36524822695035464,-2
0.334,-0.3723404255319149,-2
0.344,-0.3829787234042553,-2
0.36,-0.3829787234042553,-2
0.402,-0.3829787234042553,-2
0.402,-0.3829787234042553,-2
0.39,-0.3829787234042553,-2
0.394,-0.3829787234042553,-2
0.394,-0.3829787234042553,-2
0.392,-0.3829787234042553,-2
0.39,-0.3829787234042553,-2
0.39,-0.3723404255319149,-2
0.346,-0.3723404255319149,-2
0.332,-0.3723404255319149,-2
0.318,-0.36879432624113473,-2
0.3,-0.36524822695035464,-2
0.274,-0.3617021276595745,-2
0.248,-0.3617021276595745,-2
0.24,-0.35815602836879434,-2
0.218,-0.36879432624113473,-2
0.212,-0.35815602836879434,-2
0.196,-0.3617021276595745,-2
0.176,-0.35815602836879434,-2
0.156,-0.3546099290780142,-2
0.142,-0.35106382978723405,-2
0.13,-0.3475177304964539,-2
0.112,-0.35106382978723405,-2
0.104,-0.3475177304964539,-2
0.1,-0.34397163120567376,-2
0.098,-0.34397163120567376,-2
0.1,-0.34397163120567376,-2
0.106,-0.35106382978723405,-2
0.12,-0.3617021276595745,-2
0.144,-0.35815602836879434,-2
0.162,-0.3546099290780142,-2
0.172,-0.3617021276595745,-2
0.186,-0.36524822695035464,-2
0.206,-0.36524822695035464,-2
0.224,-0.3617021276595745,-2
0.246,-0.3617021276595745,-2
0.27,-0.3475177304964539,-2
0.29,-0.34397163120567376,-2
0.31,-0.34397163120567376,-2
0.324,-0.34397163120567376,-2
0.338,-0.35106382978723405,-2
0.352,-0.35106382978723405,-2
0.362,-0.35106382978723405,-2
0.378,-0.35815602836879434,-2
0.404,-0.35815602836879434,-2
0.412,-0.35106382978723405,-2
0.414,-0.35106382978723405,-2
0.416,-0.35106382978723405,-2
0.412,-0.35106382978723405,-2
0.41,-0.35106382978723405,-2
0.412,-0.35106382978723405,-2
0.404,-0.35106382978723405,-2
0.358,-0.35815602836879434,-2
0.354,-0.35106382978723405,-2
0.346,-0.35106382978723405,-2
0.332,-0.35106382978723405,-2
0.312,-0.35106382978723405,-2
0.302,-0.3475177304964539,-2
0.29,-0.3475177304964539,-2
0.262,-0.35815602836879434,-2
0.252,-0.35815602836879434,-2
0.232,-0.36524822695035464,-2
0.336,-0.1950354609929078,-1
0.31,-0.20212765957446807,-1
0.286,-0.20567375886524822,-1
0.248,-0.21631205673758866,-1
0.218,-0.22340425531914893,-1
0.186,-0.22695035460992907,-1
0.158,-0.23049645390070922,-1
0.138,-0.22340425531914893,-1
0.114,-0.23404255319148937,-1
0.094,-0.23049645390070922,-1
0.086,-0.2198581560283688,-1
0.08,-0.2198581560283688,-1
0.082,-0.21631205673758866,-1
0.098,-0.2127659574468085,-1
0.122,-0.2127659574468085,-1
0.148,-0.20567375886524822,-1
0.168,-0.21631205673758866,-1
0.2,-0.2198581560283688,-1
0.234,-0.22340425531914893,-1
0.272,-0.22340425531914893,-1
0.302,-0.2198581560283688,-1
0.326,-0.2198581560283688,-1
0.344,-0.2198581560283688,-1
0.362,-0.21631205673758866,-1
