0.232,0.43617021276595747,-2
0.232,0.43617021276595747,-2
0.232,0.4397163120567376,-2
0.232,0.4397163120567376,-2
0.232,0.4432624113475177,-2
0.23,0.4432624113475177,-2
0.23,0.4432624113475177,-2
0.23,0.4432624113475177,-2
0.228,0.4432624113475177,-2
0.228,0.4432624113475177,-2
0.228,0.44680851063829785,-2
0.226,0.4432624113475177,-2
0.226,0.44680851063829785,-2
0.222,0.4432624113475177,-2
0.228,0.44680851063829785,-2
0.228,0.450354609929078,-2
0.226,0.44680851063829785,-2
0.228,0.4432624113475177,-2
0.226,0.44680851063829785,-2
0.23,0.4432624113475177,-2
0.226,0.450354609929078,-2
0.224,0.450354609929078,-2
0.224,0.450354609929078,-2
0.226,0.450354609929078,-2
0.226,0.450354609929078,-2
0.226,0.45390070921985815,-2
0.226,0.450354609929078,-2
0.224,0.45390070921985815,-2
0.226,0.45390070921985815,-2
0.264,0.24468085106382978,-1
0.266,0.24113475177304963,-1
0.264,0.24468085106382978,-1
0.262,0.24822695035460993,-1
0.26,0.24822695035460993,-1
0.26,0.25177304964539005,-1
0.258,0.25177304964539005,-1
0.256,0.25886524822695034,-1
0.256,0.2624113475177305,-1
0.252,0.2624113475177305,-1
0.252,0.26595744680851063,-1
0.25,0.26595744680851063,-1
0.25,0.2695035460992908,-1
0.248,0.2695035460992908,-1
0.25,0.2695035460992908,-1
0.248,0.2695035460992908,-1
0.248,0.2695035460992908,-1
0.248,0.2695035460992908,-1
0.244,0.2695035460992908,-1
0.244,0.2730496453900709,-1
0.244,0.2730496453900709,-1
0.242,0.2730496453900709,-1
0.242,0.2730496453900709,-1
0.244,0.2730496453900709,-1
0.244,0.2695035460992908,-1
0.246,0.2695035460992908,-1
0.246,0.26595744680851063,-1
0.256,0.0070921985815602835,0
0.258,0.010638297872340425,0
0.258,0.010638297872340425,0
0.258,0.010638297872340425,0
0.256,0.010638297872340425,0
0.256,0.010638297872340425,0
0.254,0.014184397163120567,0
0.254,0.01773049645390071,0
0.258,0.01773049645390071,0
0.258,0.01773049645390071,0
0.258,0.01773049645390071,0
0.258,0.01773049645390071,0
0.254,0.01773049645390071,0
0.252,0.01773049645390071,0
0.252,0.01773049645390071,0
0.254,0.01773049645390071,0
0.254,0.01773049645390071,0
0.254,0.01773049645390071,0
0.254,0.01773049645390071,0
0.254,0.02127659574468085,0
0.256,0.01773049645390071,0
0.256,0.014184397163120567,0
0.256,0.014184397163120567,0
0.256,0.010638297872340425,0
0.256,0.010638297872340425,0
0.256,0.010638297872340425,0
0.258,0.014184397163120567,0
0.258,0.014184397163120567,0
0.262,-0.23404255319148937,1
0.262,-0.2375886524822695,1
0.262,-0.2375886524822695,1
0.262,-0.23404255319148937,1
0.26,-0.23049645390070922,1
0.258,-0.2198581560283688,1
0.256,-0.21631205673758866,1
0.256,-0.2198581560283688,1
0.256,-0.22340425531914893,1
0.258,-0.22695035460992907,1
0.26,-0.23049645390070922,1
0.26,-0.23049645390070922,1
0.26,-0.22695035460992907,1
0.26,-0.22695035460992907,1
0.262,-0.22340425531914893,1
0.264,-0.2198581560283688,1
0.264,-0.2198581560283688,1
0.262,-0.2198581560283688,1
0.262,-0.22340425531914893,1
0.262,-0.22695035460992907,1
0.262,-0.22695035460992907,1
0.262,-0.22695035460992907,1
0.262,-0.22695035460992907,1
0.262,-0.23049645390070922,1
0.264,-0.23049645390070922,1
0.264,-0.23049645390070922,1
0.264,-0.23404255319148937,1
0.266,-0.23404255319148937,1
0.266,-0.2375886524822695,1
0.268,-0.2375886524822695,1
0.178,-0.30851063829787234,2
0.182,-0.3049645390070922,2
0.182,-0.3049645390070922,2
0.184,-0.3049645390070922,2
0.18,-0.3049645390070922,2
0.186,-0.30141843971631205,2
0.184,-0.30141843971631205,2
0.18,-0.3049645390070922,2
0.182,-0.3049645390070922,2
0.18,-0.30851063829787234,2
0.18,-0.3049645390070922,2
0.18,-0.3049645390070922,2
0.178,-0.3049645390070922,2
0.184,-0.30851063829787234,2
0.18,-0.3049645390070922,2
0.182,-0.3049645390070922,2
0.18,-0.3049645390070922,2
0.18,-0.3049645390070922,2
0.182,-0.32269503546099293,2
0.178,-0.3120567375886525,2
0.186,-0.3049645390070922,2
0.18,-0.32269503546099293,2
0.176,-0.3120567375886525,2
0.182,-0.3049645390070922,2
0.184,-0.30851063829787234,2
0.18,-0.3120567375886525,2
0.182,-0.30851063829787234,2
0.182,-0.3049645390070922,2
0.18,-0.30851063829787234,2
